protein_id	source_proteome	AOBS17_30	AOBS82_9	Afum	Cimm	Ncra	Nirr	Scer	Spom	Ztri	gene_name	product_description	function_source	Best_Swissprot	Pfam_Names	Pfam_Accessions	Pfam_Evalues
AC1KRZ_003662	AOBS82_9	1	1	0	0	0	0	1	0	0							
AC1KRZ_003666	AOBS82_9	1	1	0	0	0	0	0	0	0		SOG2	Pfam		SOG2	PF10428.15	1.8e-41
AC1KRZ_003668	AOBS82_9	1	1	0	0	0	0	0	0	0		MPP6	Pfam		MPP6	PF10175.16	3e-08
AC1KRZ_003669	AOBS82_9	1	1	0	0	0	0	1	1	0							
AC1KRZ_003670	AOBS82_9	1	1	0	0	0	0	0	0	1							
AC1KRZ_003671	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_003672	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_003674	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_003675	AOBS82_9	1	1	1	1	1	0	1	0	1							
AC1KRZ_003678	AOBS82_9	1	1	0	0	0	0	0	0	1							
AC1KRZ_003680	AOBS82_9	1	1	0	0	0	0	0	0	0		CFEM,PGA28-like_dom,US29	Pfam		CFEM,PGA28-like_dom,US29	PF05730.17,PF29052.1,PF25728.2	7.1e-08,0.037,0.095
AC1KRZ_003693	AOBS82_9	1	1	1	0	1	0	0	0	0							
AC1KRZ_003696	AOBS82_9	1	1	0	0	0	0	0	0	0		RWD,SH3_ISE2,UQ_con	Pfam		RWD,SH3_ISE2,UQ_con	PF05773.28,PF25446.2,PF00179.32	0.0036,0.016,2.3e-38
AC1KRZ_003699	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_003702	AOBS82_9	1	1	0	0	0	0	0	0	0		Nbl1_Borealin_N	Pfam		Nbl1_Borealin_N	PF10444.15	0.013
AC1KRZ_003704	AOBS82_9	1	1	0	0	1	0	0	0	1							
AC1KRZ_003707	AOBS82_9	1	1	0	0	0	0	0	1	0							
AC1KRZ_003709	AOBS82_9	1	1	0	0	0	0	0	0	0		Plug_translocon	Pfam		Plug_translocon	PF10559.15	0.0031
AC1KRZ_003713	AOBS82_9	1	1	0	0	0	0	0	0	1							
AC1KRZ_003714	AOBS82_9	1	1	0	0	0	0	0	0	0		Phosphodiest,SelB_WH1,SGSH_C,Sulfatase,Sulfatase_C	Pfam		Phosphodiest,SelB_WH1,SGSH_C,Sulfatase,Sulfatase_C	PF01663.28,PF22153.3,PF16347.11,PF00884.29,PF14707.12	0.00018,0.0077,2.7e-10,2.8e-54,0.0007
AC1KRZ_003716	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_003718	AOBS82_9	1	1	1	1	1	0	0	0	0							
AC1KRZ_003719	AOBS82_9	1	1	1	1	1	0	1	0	1							
AC1KRZ_003723	AOBS82_9	1	1	0	0	0	0	0	1	0							
AC1KRZ_003724	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_003725	AOBS82_9	1	1	0	0	0	0	1	1	0							
AC1KRZ_003727	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_003730	AOBS82_9	1	1	0	0	0	0	0	0	0		CLIC-like_N,Glutaredoxin,GST_C_5,GST_N,GST_N_2,GST_N_3	Pfam		CLIC-like_N,Glutaredoxin,GST_C_5,GST_N,GST_N_2,GST_N_3	PF22441.3,PF00462.31,PF16865.11,PF02798.27,PF13409.13,PF13417.13	0.00011,0.0022,0.0057,4e-13,7.8e-17,4.5e-13
AC1KRZ_003737	AOBS82_9	1	1	0	0	0	0	1	1	0							
AC1KRZ_003740	AOBS82_9	1	1	0	0	0	0	0	0	0		Aldedh,LuxC,Reov_VP3_MTase1	Pfam		Aldedh,LuxC,Reov_VP3_MTase1	PF00171.28,PF05893.20,PF20831.3	2.9e-128,1.7e-05,0.011
AC1KRZ_003741	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_003742	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_003749	AOBS82_9	1	1	0	0	0	0	0	0	0		ANAPC4_WD40,Beta-prop_ACSF4,Beta-prop_Aladin,Beta-prop_CAF1B_HIR1,Beta-prop_EML,Beta-prop_EML_2,Beta-prop_HPS5,Beta-prop_IFT122_1st,Beta-prop_IFT140_1st,Beta-prop_NOL10_N,Beta-prop_THOC3,Beta-prop_VPS8,Beta-prop_WDR19_1st,Beta-prop_WDR35_TULP_N,Beta-prop_WDR36-Utp21_1st,Beta-prop_WDR36-Utp21_2nd,Beta-prop_WDR3_1st,Beta-prop_WDR3_2nd,Beta-prop_WDR5,Beta-prop_WDR75_1st,Beta-prop_WDR90_POC16_2nd,NBCH_WD40,WD40,WD40_CDC20-Fz,WD40_Gbeta,WD40_MABP1-WDR62_2nd,WD40_Prp19,WD40_WDHD1_1st,WDR55	Pfam		ANAPC4_WD40,Beta-prop_ACSF4,Beta-prop_Aladin,Beta-prop_CAF1B_HIR1,Beta-prop_EML,Beta-prop_EML_2,Beta-prop_HPS5,Beta-prop_IFT122_1st,Beta-prop_IFT140_1st,Beta-prop_NOL10_N,Beta-prop_THOC3,Beta-prop_VPS8,Beta-prop_WDR19_1st,Beta-prop_WDR35_TULP_N,Beta-prop_WDR36-Utp21_1st,Beta-prop_WDR36-Utp21_2nd,Beta-prop_WDR3_1st,Beta-prop_WDR3_2nd,Beta-prop_WDR5,Beta-prop_WDR75_1st,Beta-prop_WDR90_POC16_2nd,NBCH_WD40,WD40,WD40_CDC20-Fz,WD40_Gbeta,WD40_MABP1-WDR62_2nd,WD40_Prp19,WD40_WDHD1_1st,WDR55	PF12894.14,PF13570.14,PF25460.2,PF24105.2,PF23409.2,PF23414.2,PF23756.2,PF23381.2,PF23383.2,PF23098.2,PF25174.2,PF23410.5,PF23389.2,PF24797.2,PF25171.2,PF25168.2,PF25173.2,PF25172.2,PF25175.2,PF23869.2,PF23393.3,PF20426.5,PF00400.39,PF24807.2,PF25391.2,PF24782.3,PF24814.2,PF24817.2,PF24796.2	2.9e-16,0.0023,5.1e-06,3.8e-06,2.1e-06,1.5e-25,3.2e-07,2.9e-21,3.4e-05,1.9e-08,1e-28,5.2e-08,2.2e-08,2.9e-05,1.6e-11,5.5e-06,1.2e-16,1.2e-08,5.7e-23,0.00062,1.8e-06,0.0004,2.3e-18,7e-16,5.9e-05,2.4e-06,2.3e-19,6.3e-16,2.7e-17
AC1KRZ_003750	AOBS82_9	1	1	0	0	0	0	0	0	0		CwfJ_C_1,CwfJ_C_2,HIT,zf-CCHC,zf-CCHC_2	Pfam		CwfJ_C_1,CwfJ_C_2,HIT,zf-CCHC,zf-CCHC_2	PF04677.21,PF04676.20,PF01230.30,PF00098.29,PF13696.12	6.1e-25,5.6e-14,0.0064,0.0055,6.5e-10
AC1KRZ_003758	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_003760	AOBS82_9	1	1	0	0	0	0	0	0	0		Med14	Pfam		Med14	PF08638.17	0.0087
AC1KRZ_003761	AOBS82_9	1	1	0	1	1	0	1	1	1							
AC1KRZ_003767	AOBS82_9	1	1	0	0	0	0	0	0	0		SUZ	Pfam		SUZ	PF12752.13	3.9e-10
AC1KRZ_003773	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_003775	AOBS82_9	1	1	0	0	0	0	0	0	0		Adaptin_N,Arm,ARM_TBCD_2nd,CheX,Cnd1,Cohesin_HEAT,ECM29_N,GNC1_N,HEAT,HEAT_2,HEAT_ECM29,HEAT_EF3_GNC1,HEAT_EF3_N,HEAT_EZ,HEAT_GCN1,HEAT_GCN1_2,HEAT_GCN1_C,HEAT_GCN1_C_2,HEAT_IPO9_c,HEAT_Maestro,HEAT_MROH2B_C,IBN_N,IFRD,Importin_rep_6,Ltn1_1st,MMS19_C,MMS19_N,ParcG,PDS5,RIX1,RPN2_N,RTP1_C1,Rv2240c,TOR1L1_N,TPR_DNAAF5,TPR_IMB1,TPR_IPO5,Tti2,UME,UTP20_C,Vac14_Fab1_bd	Pfam		Adaptin_N,Arm,ARM_TBCD_2nd,CheX,Cnd1,Cohesin_HEAT,ECM29_N,GNC1_N,HEAT,HEAT_2,HEAT_ECM29,HEAT_EF3_GNC1,HEAT_EF3_N,HEAT_EZ,HEAT_GCN1,HEAT_GCN1_2,HEAT_GCN1_C,HEAT_GCN1_C_2,HEAT_IPO9_c,HEAT_Maestro,HEAT_MROH2B_C,IBN_N,IFRD,Importin_rep_6,Ltn1_1st,MMS19_C,MMS19_N,ParcG,PDS5,RIX1,RPN2_N,RTP1_C1,Rv2240c,TOR1L1_N,TPR_DNAAF5,TPR_IMB1,TPR_IPO5,Tti2,UME,UTP20_C,Vac14_Fab1_bd	PF01602.27,PF00514.30,PF25767.2,PF13690.12,PF12717.14,PF12765.14,PF13001.14,PF24993.2,PF02985.29,PF13646.13,PF24492.2,PF24984.2,PF24987.2,PF13513.13,PF23271.2,PF26715.1,PF25786.1,PF25801.2,PF25018.2,PF21047.4,PF23227.2,PF03810.26,PF05004.20,PF18829.8,PF22958.3,PF12460.15,PF14500.12,PF10274.16,PF20168.5,PF08167.19,PF21505.4,PF10363.16,PF27150.1,PF24714.2,PF25757.2,PF25574.2,PF25780.2,PF10521.15,PF08064.19,PF23099.2,PF12755.14	4.1e-06,1.1e-06,0.0083,0.015,1.1e-10,0.0012,0.00014,0.00088,3.4e-13,2.4e-13,9.4e-08,4.9e-06,3.4e-10,4.5e-25,9.9e-23,0.0056,4.5e-07,0.00015,0.00017,0.00059,3.4e-08,2.3e-08,3.6e-07,2.9e-05,1.2e-09,3.2e-05,1.4e-07,9.2e-08,1.6e-05,2.4e-07,0.0088,6.6e-05,0.029,6.6e-19,1.5e-09,7.3e-19,1.4e-29,0.004,4.2e-05,0.013,3.5e-08
AC1KRZ_003778	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_003779	AOBS82_9	1	1	0	0	0	0	1	0	0							
AC1KRZ_003782	AOBS82_9	1	1	1	0	1	0	0	0	1							
AC1KRZ_003785	AOBS82_9	1	1	0	0	0	0	0	0	0		ACBP4_C,CEP131_C,CpG_bind_C,DUF3537,FKBP15,Phage_T4_Y05D,Rab11-FIP3,Rod_CreS	Pfam		ACBP4_C,CEP131_C,CpG_bind_C,DUF3537,FKBP15,Phage_T4_Y05D,Rab11-FIP3,Rod_CreS	PF24922.1,PF27695.1,PF12269.14,PF12056.14,PF23649.2,PF26901.1,PF25450.2,PF19220.7	1.7,5.1,1.2,0.016,1.3,3.1,6.4,2.5
AC1KRZ_003787	AOBS82_9	1	1	0	1	1	0	0	0	1							
AC1KRZ_003789	AOBS82_9	1	1	0	0	0	0	0	0	0		CC1_STRIPAK,CTE_SPB4,CTT_SPB4,DEAD,Flavi_DEAD,Helicase_C,ResIII	Pfam		CC1_STRIPAK,CTE_SPB4,CTT_SPB4,DEAD,Flavi_DEAD,Helicase_C,ResIII	PF27557.1,PF13959.12,PF23681.2,PF00270.36,PF07652.21,PF00271.38,PF04851.22	2.2,5.3e-13,2.7e-09,8.3e-43,0.00072,1.1e-22,3.8e-08
AC1KRZ_003792	AOBS82_9	1	1	0	0	0	0	0	0	0		CENP-B_dimeris,GramPos_pilinD1,PHM7_cyt,RRM_1,RRM_10,RRM_11,RRM_5,RRM_7,RRM_MUD2_C	Pfam		CENP-B_dimeris,GramPos_pilinD1,PHM7_cyt,RRM_1,RRM_10,RRM_11,RRM_5,RRM_7,RRM_MUD2_C	PF09026.15,PF16555.12,PF14703.13,PF00076.29,PF22976.3,PF28441.1,PF13893.13,PF16367.12,PF29326.1	0.058,1.2,5.3e-05,5.8e-65,0.00018,4.3e-12,8.3e-05,7e-05,0.0039
AC1KRZ_003793	AOBS82_9	1	1	1	0	1	0	0	0	0							
AC1KRZ_003797	AOBS82_9	1	1	0	0	0	0	1	0	1							
AC1KRZ_003798	AOBS82_9	1	1	0	0	1	0	0	0	1							
AC1KRZ_003799	AOBS82_9	1	1	0	0	0	0	1	1	0							
AC1KRZ_003801	AOBS82_9	1	1	1	0	1	0	0	0	1							
AC1KRZ_003804	AOBS82_9	1	1	0	0	0	0	0	0	0		Apc5_N,MutS5_N,MutS_III,MutS_IV,MutS_V,nSTAND_NTPase5	Pfam		Apc5_N,MutS5_N,MutS_III,MutS_IV,MutS_V,nSTAND_NTPase5	PF21371.3,PF27035.1,PF05192.24,PF05190.24,PF00488.28,PF25199.2	0.011,9.9e-27,6.2e-22,0.0095,1.5e-46,0.013
AC1KRZ_003806	AOBS82_9	1	1	1	0	1	0	0	0	1							
AC1KRZ_003807	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_003809	AOBS82_9	1	1	0	0	0	0	0	0	0		DUF1478,DUF1494,DUF3336,Patatin,RabGAP-TBC	Pfam		DUF1478,DUF1494,DUF3336,Patatin,RabGAP-TBC	PF07349.16,PF07379.16,PF11815.14,PF01734.28,PF00566.26	0.0048,0.001,3.3e-39,2.5e-23,0.00014
AC1KRZ_003810	AOBS82_9	1	1	1	1	1	0	1	0	1							
AC1KRZ_003813	AOBS82_9	1	1	0	0	0	0	0	0	0		Casc1_N,DUF5843,Herpes_DNAp_acc,MAJIN,RR_TM4-6,SR-25,TP_0598_N	Pfam		Casc1_N,DUF5843,Herpes_DNAp_acc,MAJIN,RR_TM4-6,SR-25,TP_0598_N	PF15927.11,PF19161.6,PF04929.18,PF15077.12,PF06459.18,PF10500.15,PF29788.1	6.5,0.76,3.9,0.22,0.56,0.034,2.2
AC1KRZ_003815	AOBS82_9	1	1	1	1	1	0	1	0	1							
AC1KRZ_003816	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_003820	AOBS82_9	1	1	0	0	0	0	0	0	0		ABM	Pfam		ABM	PF03992.23	3.8e-12
AC1KRZ_003824	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_003825	AOBS82_9	1	1	1	1	1	0	0	1	1							
AC1KRZ_003828	AOBS82_9	1	1	1	1	1	0	0	1	1							
AC1KRZ_003834	AOBS82_9	1	1	0	0	0	0	0	0	0		CLIPPER,Flagellin_D3,Lactonase	Pfam		CLIPPER,Flagellin_D3,Lactonase	PF01345.25,PF08884.17,PF10282.16	0.013,0.00045,0.00041
AC1KRZ_003836	AOBS82_9	1	1	0	0	0	0	0	0	0		DUF2975,Sulfotransfer_3,Sulfotransfer_4	Pfam		DUF2975,Sulfotransfer_3,Sulfotransfer_4	PF11188.14,PF13469.13,PF17784.8	0.11,0.0027,2.1e-49
AC1KRZ_003838	AOBS82_9	1	1	0	0	0	0	0	0	0		Sulfotransfer_3,Sulfotransfer_4	Pfam		Sulfotransfer_3,Sulfotransfer_4	PF13469.13,PF17784.8	0.0011,6.3e-57
AC1KRZ_003841	AOBS82_9	1	1	0	0	0	0	0	0	0		RabGAP-TBC,RabGap-TBC_2	Pfam		RabGAP-TBC,RabGap-TBC_2	PF00566.26,PF23436.2	8.3e-35,1.9e-08
AC1KRZ_003842	AOBS82_9	1	1	0	1	1	0	0	1	1							
AC1KRZ_003843	AOBS82_9	1	1	0	0	0	0	0	0	0		AAA_24,AAA_25,AAA_31,ArsA_ATPase,CbiA,CBP_BcsQ,CNBH_CNNM2_C,cNMP_binding,Cupin_2,Fer4_NifH,nSTAND_NTPase5,ParA,PhoH,RIIa,Ropporin_N,SRP54	Pfam		AAA_24,AAA_25,AAA_31,ArsA_ATPase,CbiA,CBP_BcsQ,CNBH_CNNM2_C,cNMP_binding,Cupin_2,Fer4_NifH,nSTAND_NTPase5,ParA,PhoH,RIIa,Ropporin_N,SRP54	PF13479.13,PF13481.13,PF13614.13,PF02374.22,PF01656.30,PF06564.19,PF25562.3,PF00027.36,PF07883.18,PF00142.25,PF25199.2,PF10609.16,PF02562.23,PF02197.23,PF30489.1,PF00448.29	0.018,0.0037,3.3e-12,8.2e-112,4e-12,0.00086,0.0072,1.9e-41,0.015,2.1e-05,0.0048,8.2e-05,0.0059,6.7e-13,0.0018,0.00031
AC1KRZ_003844	AOBS82_9	1	1	1	1	1	0	0	1	1							
AC1KRZ_003845	AOBS82_9	1	1	1	1	1	0	0	1	1							
AC1KRZ_003846	AOBS82_9	1	1	0	0	0	0	0	0	0		AMPK1_CBM,CBM53,CBM_48,DnaJ_C_2,X25_BaPul_like	Pfam		AMPK1_CBM,CBM53,CBM_48,DnaJ_C_2,X25_BaPul_like	PF16561.12,PF16760.11,PF02922.25,PF27439.2,PF22058.3	3.7e-22,0.0038,0.00031,0.014,0.0028
AC1KRZ_003847	AOBS82_9	1	1	0	0	0	0	0	0	0		Cyclase,Herpes_U44,Phage_base_V	Pfam		Cyclase,Herpes_U44,Phage_base_V	PF04199.20,PF04533.20,PF04717.19	1.5e-13,0.023,0.012
AC1KRZ_003848	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_003852	AOBS82_9	1	1	0	0	0	0	0	0	1							
AC1KRZ_003853	AOBS82_9	1	1	1	1	1	0	1	0	1							
AC1KRZ_003863	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_003864	AOBS82_9	1	1	1	0	1	0	0	0	1							
AC1KRZ_003865	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_003866	AOBS82_9	1	1	0	1	0	0	0	0	1							
AC1KRZ_003869	AOBS82_9	1	1	0	0	0	0	0	0	0		TFIIS_M	Pfam		TFIIS_M	PF07500.20	3.6e-21
AC1KRZ_003871	AOBS82_9	1	1	0	0	0	0	0	0	0		Sec1	Pfam		Sec1	PF00995.29	1e-128
AC1KRZ_003873	AOBS82_9	1	1	0	0	0	0	0	0	0		ADIP,CCDC113_CCDC96_CC,CCDC39,CENP-Q,COG5_N,DivIC,DUF4094,DUF4200,Fez1,FKBP15,FUT8_N_cat,GMNC_CC,HI_1622_C,Lebercilin,LEKR1,McrA_N,ODF2_C,Rv0250c,SHE3,Spc29,TMF_DNA_bd,ZapB,ZapB_rel	Pfam		ADIP,CCDC113_CCDC96_CC,CCDC39,CENP-Q,COG5_N,DivIC,DUF4094,DUF4200,Fez1,FKBP15,FUT8_N_cat,GMNC_CC,HI_1622_C,Lebercilin,LEKR1,McrA_N,ODF2_C,Rv0250c,SHE3,Spc29,TMF_DNA_bd,ZapB,ZapB_rel	PF11559.14,PF13870.12,PF24161.2,PF13094.12,PF10392.16,PF04977.21,PF13334.12,PF13863.12,PF06818.21,PF23649.2,PF19745.6,PF30869.1,PF27549.1,PF15619.12,PF30842.1,PF30443.1,PF27605.1,PF29599.1,PF17078.11,PF17082.11,PF12329.14,PF06005.19,PF28907.1	1.3,0.76,0.011,1.1,0.11,0.57,0.14,1.6,0.18,6.2,0.99,0.54,0.57,0.022,0.24,4.3,0.079,0.012,0.089,0.014,3.6,0.047,0.68
AC1KRZ_003875	AOBS82_9	1	1	0	0	0	0	0	0	0		DUF4097,DUF7330	Pfam		DUF4097,DUF7330	PF13349.13,PF24016.2	9.6e-06,2.7e-08
AC1KRZ_003877	AOBS82_9	1	1	0	0	0	0	0	0	0		DUF1405,DUF5489,DUF6442,MFS_1,Sugar_tr,YmaG	Pfam		DUF1405,DUF5489,DUF6442,MFS_1,Sugar_tr,YmaG	PF07187.17,PF17592.7,PF20040.5,PF07690.22,PF00083.31,PF29611.1	0.014,0.011,0.31,2.8e-09,1.5e-87,4.8
AC1KRZ_003878	AOBS82_9	1	1	0	0	0	0	0	0	0		DUF229,Phosphodiest,SGSH_C,Sulfatase,Sulfatase_C	Pfam		DUF229,Phosphodiest,SGSH_C,Sulfatase,Sulfatase_C	PF02995.23,PF01663.28,PF16347.11,PF00884.29,PF14707.12	9e-05,1.5e-05,5.9e-11,2.2e-60,0.0039
AC1KRZ_003881	AOBS82_9	1	1	0	0	1	0	0	0	0							
AC1KRZ_003887	AOBS82_9	1	1	1	1	1	0	0	0	0							
AC1KRZ_003888	AOBS82_9	1	1	0	0	0	0	0	0	0		AAA,AAA_11,AAA_14,AAA_16,AAA_17,AAA_18,AAA_19,AAA_2,AAA_22,AAA_23,AAA_24,AAA_25,AAA_29,AAA_3,AAA_33,AAA_5,AAA_7,AAA_PrkA,ABC_tran,ChlI,DUF87,IstB_IS21,Lon_C,Lon_lid,LON_substr_bdg,Mg_chelatase,Mt_ATP_synt,NACHT,NB-ARC,NPHP3_N,nSTAND3,NTPase_1,Rad17,RNA_helicase,RsgA_GTPase,RuvB_N,SMC_N,TIP49,TsaE	Pfam		AAA,AAA_11,AAA_14,AAA_16,AAA_17,AAA_18,AAA_19,AAA_2,AAA_22,AAA_23,AAA_24,AAA_25,AAA_29,AAA_3,AAA_33,AAA_5,AAA_7,AAA_PrkA,ABC_tran,ChlI,DUF87,IstB_IS21,Lon_C,Lon_lid,LON_substr_bdg,Mg_chelatase,Mt_ATP_synt,NACHT,NB-ARC,NPHP3_N,nSTAND3,NTPase_1,Rad17,RNA_helicase,RsgA_GTPase,RuvB_N,SMC_N,TIP49,TsaE	PF00004.36,PF13086.13,PF13173.13,PF13191.13,PF13207.13,PF13238.13,PF13245.13,PF07724.21,PF13401.13,PF13476.13,PF13479.13,PF13481.13,PF13555.13,PF07726.18,PF13671.13,PF07728.21,PF12775.14,PF08298.18,PF00005.34,PF13541.13,PF01935.24,PF01695.24,PF05362.20,PF22667.3,PF02190.23,PF01078.28,PF15704.11,PF05729.19,PF00931.29,PF24883.3,PF20720.4,PF03266.22,PF03215.22,PF00910.29,PF03193.23,PF05496.19,PF02463.26,PF06068.20,PF02367.24	4.2e-27,0.9,0.00017,1.7e-06,0.011,0.0049,0.01,2.5e-06,3.3e-05,0.63,0.0059,0.0071,0.014,0.00017,0.0011,6.9e-11,0.01,0.023,0.00045,9.1e-11,0.96,0.0029,2.6e-73,3.2e-16,1.1e-29,0.0027,0.0037,0.0035,0.0073,0.00066,5.1e-05,0.0013,0.0039,0.00087,0.00096,1.7e-05,0.0051,0.0057,0.00091
AC1KRZ_003889	AOBS82_9	1	1	1	1	1	0	0	1	1							
AC1KRZ_003891	AOBS82_9	1	1	0	0	0	0	0	0	0		RNase_PH	Pfam		RNase_PH	PF01138.28	2.2e-31
AC1KRZ_003893	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_003894	AOBS82_9	1	1	0	0	0	0	0	0	0		ARM_TT21,ARM_TT21_C,CFAP70_TPR_C,HAT,HAT_PRP39_C,HAT_PRP39_N,HAT_Syf1_CNRKL1_C,HAT_Syf1_CNRKL1_N,HAT_Syf1_M,Mad3_BUB1_I,NRDE-2,PRP6_TPR,QIL1,SHNi-TPR,Suf,TPR_10,TPR_12,TPR_14,TPR_15,TPR_16,TPR_19,TPR_2,TPR_21,TPR_4,TPR_8,TPR_IF140_C,TPR_MalT,UTP6_C	Pfam		ARM_TT21,ARM_TT21_C,CFAP70_TPR_C,HAT,HAT_PRP39_C,HAT_PRP39_N,HAT_Syf1_CNRKL1_C,HAT_Syf1_CNRKL1_N,HAT_Syf1_M,Mad3_BUB1_I,NRDE-2,PRP6_TPR,QIL1,SHNi-TPR,Suf,TPR_10,TPR_12,TPR_14,TPR_15,TPR_16,TPR_19,TPR_2,TPR_21,TPR_4,TPR_8,TPR_IF140_C,TPR_MalT,UTP6_C	PF25058.2,PF25063.1,PF29407.1,PF02184.23,PF23241.2,PF23240.2,PF23231.2,PF23233.2,PF23220.2,PF08311.19,PF08424.16,PF29376.1,PF15884.11,PF10516.16,PF05843.21,PF13374.13,PF13424.13,PF13428.13,PF13429.13,PF13432.13,PF14559.13,PF07719.24,PF09976.16,PF07721.21,PF13181.13,PF24760.2,PF17874.8,PF24892.2	7e-07,1.5e-05,1.4e-05,3.3,2.4e-23,2.1e-30,1.4e-153,2.2e-62,2.8e-74,2.9e-09,4e-07,4.8e-14,0.0077,7.3e-05,8.2e-20,1.6e-07,3.9e-06,4.2e-19,6.6e-07,1e-05,2.6e-06,3.3e-05,0.00032,0.49,0.0015,0.011,0.0044,9.9e-07
AC1KRZ_003895	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_003896	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_003897	AOBS82_9	1	1	0	0	0	0	0	1	0							
AC1KRZ_003901	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_003906	AOBS82_9	1	1	0	0	0	0	0	0	0		Anticodon_1,Beta-prop_EML,Beta-prop_IFT122_1st,Beta-prop_NWD2_C,Beta-prop_WDR19_1st,Beta-prop_WDR3_1st,Beta-prop_WDR75_2nd,DUF5915,Rav1p_C,WD40	Pfam		Anticodon_1,Beta-prop_EML,Beta-prop_IFT122_1st,Beta-prop_NWD2_C,Beta-prop_WDR19_1st,Beta-prop_WDR3_1st,Beta-prop_WDR75_2nd,DUF5915,Rav1p_C,WD40	PF08264.20,PF23409.2,PF23381.2,PF23586.3,PF23389.2,PF25173.2,PF23769.2,PF19302.6,PF12234.14,PF00400.39	1.1e-11,0.00051,6.9e-05,0.0085,0.00023,7.2e-05,0.00015,6.3e-07,3e-35,0.00083
AC1KRZ_003911	AOBS82_9	1	1	0	0	0	0	0	0	0		RasGEF,RasGEF_N	Pfam		RasGEF,RasGEF_N	PF00617.25,PF00618.26	4.5e-44,3.6e-10
AC1KRZ_003913	AOBS82_9	1	1	1	1	1	0	1	0	1							
AC1KRZ_003917	AOBS82_9	1	1	1	1	1	0	1	1	1							
AC1KRZ_003921	AOBS82_9	1	1	0	0	0	0	0	0	0		Leuk-A4-hydro_C,RWD,UQ_con	Pfam		Leuk-A4-hydro_C,RWD,UQ_con	PF09127.18,PF05773.28,PF00179.32	0.017,0.0005,7.3e-53
AC1KRZ_003923	AOBS82_9	1	1	0	1	0	0	0	0	0							
AC1KRZ_003926	AOBS82_9	1	1	0	0	0	0	0	0	0		SKN1_KRE6_Sbg1	Pfam		SKN1_KRE6_Sbg1	PF03935.23	1.8e-179
AC1KRZ_003927	AOBS82_9	1	1	0	0	0	0	0	0	0		NAD_binding_8,NAD_binding_9,Phage_Coat_A,Pyr_redox_2,SKN1_KRE6_Sbg1	Pfam		NAD_binding_8,NAD_binding_9,Phage_Coat_A,Pyr_redox_2,SKN1_KRE6_Sbg1	PF13450.13,PF13454.13,PF05357.19,PF07992.21,PF03935.23	0.00017,0.011,0.012,2.6e-09,8.8e-137
AC1KRZ_003932	AOBS82_9	1	1	1	1	0	0	1	0	1							
AC1KRZ_003933	AOBS82_9	1	1	0	0	0	0	0	0	0							
AC1KRZ_003934	AOBS82_9	1	1	0	0	0	0	0	0	0		DBINO,DUF7236,HDA2-3,Helicase_C,HpsJ,ResIII,SNF2-rel_dom	Pfam		DBINO,DUF7236,HDA2-3,Helicase_C,HpsJ,ResIII,SNF2-rel_dom	PF13892.12,PF23883.1,PF11496.15,PF00271.38,PF28006.1,PF04851.22,PF00176.30	3e-05,0.00048,8.6e-10,5.7e-27,5.2,1.1e-10,8.1e-86
AC1KRZ_003940	AOBS82_9	1	1	1	1	1	0	0	0	1							
AC1KRZ_003944	AOBS82_9	1	1	1	1	1	0	0	1	0							
AC1KRZ_003954	AOBS82_9	1	1	0	0	0	0	0	0	0		Cir_N,DUF3417	Pfam		Cir_N,DUF3417	PF10197.15,PF11897.14	0.0071,0.0022
AC1KRZ_003956	AOBS82_9	1	1	0	0	0	0	0	0	0		Beta-prop_ACSF4,PIR,PQQ,PQQ_2	Pfam		Beta-prop_ACSF4,PIR,PQQ,PQQ_2	PF13570.14,PF00399.25,PF01011.29,PF13360.14	8.1e-07,6.2e-05,4.9e-12,1.7e-17
AC1KRZ_003957	AOBS82_9	1	1	0	0	0	0	0	0	0		2OG-FeII_Oxy_5,PhyH	Pfam		2OG-FeII_Oxy_5,PhyH	PF13759.13,PF05721.20	0.0032,3.4e-21
